run,dataset,task,split,item_id,language,language_name,dimension,human_label,human_label_text,candidate_chars,source_chars,reference_chars,has_source,has_reference,summary_model,wmt_system,wmt_year,wmt_human_score
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_002328_mt5_xxl,es-ES,Spanish,main_ideas,0,no,154,1402,160,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_002942_mt5_small,es-ES,Spanish,main_ideas,1,yes,73,1397,171,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_010079_mt5_small,es-ES,Spanish,main_ideas,1,yes,104,1328,235,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_es-ES_main_ideas_002303_mt5_small,es-ES,Spanish,main_ideas,0,no,109,1393,113,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_002540_mt5_small,tr,Turkish,main_ideas,0,no,192,1396,155,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_010562_finetuned,tr,Turkish,main_ideas,0,no,52,1400,148,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_016170_1shot,tr,Turkish,main_ideas,1,yes,48,1401,110,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_005966_mt5_xxl,tr,Turkish,main_ideas,0,no,88,1397,241,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011751_finetuned,tr,Turkish,main_ideas,1,yes,191,1356,219,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011749_finetuned,tr,Turkish,main_ideas,1,yes,134,1400,214,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011735_finetuned,tr,Turkish,main_ideas,1,yes,146,1402,210,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_000368_mt5_xxl,tr,Turkish,main_ideas,1,yes,112,1399,158,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011744_finetuned,tr,Turkish,main_ideas,1,yes,132,1396,155,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_016323_1shot,tr,Turkish,main_ideas,0,no,241,1393,194,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_003723_mt5_small,tr,Turkish,main_ideas,0,no,104,1395,100,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_008772_mt5_small,tr,Turkish,main_ideas,1,yes,92,1402,152,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_008900_mt5_xxl,tr,Turkish,main_ideas,1,yes,228,1399,208,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_003438_mt5_small,tr,Turkish,main_ideas,1,yes,138,1399,158,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011738_finetuned,tr,Turkish,main_ideas,1,yes,197,1397,274,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_001474_mt5_small,tr,Turkish,main_ideas,0,no,44,1399,150,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_003740_mt5_small,tr,Turkish,main_ideas,0,no,81,1306,158,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011709_finetuned,tr,Turkish,main_ideas,0,no,80,1400,182,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_007819_mt5_small,tr,Turkish,main_ideas,0,no,118,1392,153,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_000292_mt5_small,tr,Turkish,main_ideas,0,no,55,1397,73,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_002527_mt5_xxl,tr,Turkish,main_ideas,0,no,245,1398,227,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011716_finetuned,tr,Turkish,main_ideas,1,yes,112,1017,139,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_008909_mt5_xxl,tr,Turkish,main_ideas,1,yes,75,1399,93,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_011693_finetuned,tr,Turkish,main_ideas,1,yes,94,1398,174,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_016208_1shot,tr,Turkish,main_ideas,1,yes,106,1400,138,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_002548_mt5_small,tr,Turkish,main_ideas,0,no,215,1399,288,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_004285_mt5_small_250steps,tr,Turkish,main_ideas,1,yes,98,1401,172,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_002534_mt5_xxl,tr,Turkish,main_ideas,0,no,94,1025,179,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_010432_mt5_small_250steps,tr,Turkish,main_ideas,0,no,54,1398,168,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_tr_main_ideas_002531_mt5_small_250steps,tr,Turkish,main_ideas,0,no,64,1402,213,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016512_1shot,vi,Vietnamese,main_ideas,0,no,136,1402,145,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016387_1shot,vi,Vietnamese,main_ideas,1,yes,312,1400,117,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016459_1shot,vi,Vietnamese,main_ideas,0,no,338,1397,105,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_011789_finetuned,vi,Vietnamese,main_ideas,1,yes,125,1197,104,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_011849_finetuned,vi,Vietnamese,main_ideas,0,no,90,689,108,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_011808_finetuned,vi,Vietnamese,main_ideas,1,yes,99,1122,142,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_008714_mt5_small_250steps,vi,Vietnamese,main_ideas,0,no,101,1400,121,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016377_1shot,vi,Vietnamese,main_ideas,0,no,138,1164,99,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_003816_mt5_small,vi,Vietnamese,main_ideas,0,no,133,1400,129,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_008657_mt5_xxl,vi,Vietnamese,main_ideas,1,yes,109,1399,128,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_012697_finetuned,vi,Vietnamese,main_ideas,0,no,115,1401,192,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_012731_finetuned,vi,Vietnamese,main_ideas,1,yes,174,1401,166,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016504_1shot,vi,Vietnamese,main_ideas,0,no,249,1402,115,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_010616_mt5_xxl,vi,Vietnamese,main_ideas,1,yes,143,1402,135,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_011866_mt5_small,vi,Vietnamese,main_ideas,0,no,131,1402,95,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_012755_finetuned,vi,Vietnamese,main_ideas,1,yes,230,1400,239,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_010831_mt5_small_250steps,vi,Vietnamese,main_ideas,0,no,86,1401,149,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_003878_mt5_xxl,vi,Vietnamese,main_ideas,1,yes,115,1399,149,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016550_1shot,vi,Vietnamese,main_ideas,0,no,196,1399,139,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_012781_finetuned,vi,Vietnamese,main_ideas,1,yes,131,1396,124,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_000194_mt5_xxl,vi,Vietnamese,main_ideas,1,yes,107,1399,116,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_010617_mt5_small_250steps,vi,Vietnamese,main_ideas,1,yes,84,1402,227,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_010920_mt5_xxl,vi,Vietnamese,main_ideas,1,yes,149,1399,104,True,True,mt5_xxl,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_016432_1shot,vi,Vietnamese,main_ideas,0,no,269,1175,99,True,True,1shot,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_012794_finetuned,vi,Vietnamese,main_ideas,0,no,132,1397,129,True,True,finetuned,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_010758_mt5_small,vi,Vietnamese,main_ideas,1,yes,82,1400,162,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_000131_mt5_small_250steps,vi,Vietnamese,main_ideas,1,yes,70,1401,161,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_002629_mt5_small,vi,Vietnamese,main_ideas,1,yes,86,1399,136,True,True,mt5_small,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_004426_mt5_small_250steps,vi,Vietnamese,main_ideas,0,no,85,1402,129,True,True,mt5_small_250steps,,,
semantic n30,seahorse_xlsum,summarization_source_grounded_quality,test,seahorse_xlsum_test_vi_main_ideas_003975_mt5_small_250steps,vi,Vietnamese,main_ideas,0,no,86,1402,135,True,True,mt5_small_250steps,,,
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_085162_Online-A,en-de,English to German,translation_quality,0,low_quality,79,70,86,True,True,,Online-A,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_084419_OpenNMT,en-de,English to German,translation_quality,1,high_quality,246,171,222,True,True,,OpenNMT,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_087486_bleurt_bestmbr,en-de,English to German,translation_quality,0,low_quality,67,47,73,True,True,,bleurt_bestmbr,2022,-1.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_102166_M2M100_1.2B-B4,en-de,English to German,translation_quality,1,high_quality,58,42,56,True,True,,M2M100_1.2B-B4,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_096429_PROMT,en-de,English to German,translation_quality,1,high_quality,137,113,138,True,True,,PROMT,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_095105_JDExploreAcademy,en-de,English to German,translation_quality,1,high_quality,85,75,95,True,True,,JDExploreAcademy,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092253_M2M100_1.2B-B4,en-de,English to German,translation_quality,0,low_quality,181,161,180,True,True,,M2M100_1.2B-B4,2022,-2.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_087650_PROMT,en-de,English to German,translation_quality,0,low_quality,80,53,58,True,True,,PROMT,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_084959_Online-A,en-de,English to German,translation_quality,1,high_quality,187,170,179,True,True,,Online-A,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_098942_Online-A,en-de,English to German,translation_quality,0,low_quality,49,40,52,True,True,,Online-A,2022,-1.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_094985_JDExploreAcademy,en-de,English to German,translation_quality,1,high_quality,89,78,89,True,True,,JDExploreAcademy,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_098962_Online-A,en-de,English to German,translation_quality,0,low_quality,109,95,94,True,True,,Online-A,2022,-1.2000000000000002
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_099948_Online-B,en-de,English to German,translation_quality,0,low_quality,68,64,67,True,True,,Online-B,2022,-2.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_091108_JDExploreAcademy,en-de,English to German,translation_quality,1,high_quality,50,37,51,True,True,,JDExploreAcademy,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092523_bleurt_bestmbr,en-de,English to German,translation_quality,1,high_quality,255,223,238,True,True,,bleurt_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_088604_QUARTZ_TuneReranking,en-de,English to German,translation_quality,0,low_quality,103,108,112,True,True,,QUARTZ_TuneReranking,2022,-2.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_090263_refB,en-de,English to German,translation_quality,1,high_quality,63,64,66,True,True,,refB,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_093951_Online-W,en-de,English to German,translation_quality,1,high_quality,25,28,25,True,True,,Online-W,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_086134_JDExploreAcademy,en-de,English to German,translation_quality,0,low_quality,134,102,142,True,True,,JDExploreAcademy,2022,-1.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_095682_M2M100_1.2B-B4,en-de,English to German,translation_quality,0,low_quality,70,73,84,True,True,,M2M100_1.2B-B4,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_091991_Lan-Bridge,en-de,English to German,translation_quality,0,low_quality,59,54,57,True,True,,Lan-Bridge,2022,-1.2000000000000002
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_085082_Online-A,en-de,English to German,translation_quality,0,low_quality,213,198,209,True,True,,Online-A,2022,-7.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_100118_Online-B,en-de,English to German,translation_quality,1,high_quality,35,23,30,True,True,,Online-B,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_100440_Online-G,en-de,English to German,translation_quality,0,low_quality,31,43,33,True,True,,Online-G,2022,-1.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092895_bleu_bestmbr,en-de,English to German,translation_quality,1,high_quality,61,48,61,True,True,,bleu_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_089324_Online-W,en-de,English to German,translation_quality,1,high_quality,90,73,90,True,True,,Online-W,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_086688_Lan-Bridge,en-de,English to German,translation_quality,1,high_quality,109,98,96,True,True,,Lan-Bridge,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_089197_OpenNMT,en-de,English to German,translation_quality,0,low_quality,150,115,161,True,True,,OpenNMT,2022,-1.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092419_bleurt_bestmbr,en-de,English to German,translation_quality,0,low_quality,122,141,124,True,True,,bleurt_bestmbr,2022,-2.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-de_092353_M2M100_1.2B-B4,en-de,English to German,translation_quality,1,high_quality,62,45,55,True,True,,M2M100_1.2B-B4,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_149587_Lan-Bridge,en-ru,English to Russian,translation_quality,1,high_quality,75,61,79,True,True,,Lan-Bridge,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_132192_eTranslation,en-ru,English to Russian,translation_quality,0,low_quality,286,227,242,True,True,,eTranslation,2022,-5.1
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_140422_PROMT,en-ru,English to Russian,translation_quality,1,high_quality,63,62,86,True,True,,PROMT,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_133407_Online-B,en-ru,English to Russian,translation_quality,1,high_quality,216,193,258,True,True,,Online-B,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_143514_M2M100_1.2B-B4,en-ru,English to Russian,translation_quality,0,low_quality,47,45,53,True,True,,M2M100_1.2B-B4,2022,-9.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_135701_bleu_bestmbr,en-ru,English to Russian,translation_quality,0,low_quality,17,13,7,True,True,,bleu_bestmbr,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_138414_Online-B,en-ru,English to Russian,translation_quality,0,low_quality,127,107,138,True,True,,Online-B,2022,-7.1
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_135371_PROMT,en-ru,English to Russian,translation_quality,0,low_quality,336,286,323,True,True,,PROMT,2022,-41.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_132802_Online-W,en-ru,English to Russian,translation_quality,1,high_quality,263,236,280,True,True,,Online-W,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_135637_bleu_bestmbr,en-ru,English to Russian,translation_quality,0,low_quality,108,101,103,True,True,,bleu_bestmbr,2022,-10.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_140926_QUARTZ_TuneReranking,en-ru,English to Russian,translation_quality,0,low_quality,63,52,76,True,True,,QUARTZ_TuneReranking,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_137626_Online-W,en-ru,English to Russian,translation_quality,0,low_quality,59,63,78,True,True,,Online-W,2022,-5.199999999999999
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_132162_eTranslation,en-ru,English to Russian,translation_quality,0,low_quality,126,119,128,True,True,,eTranslation,2022,-6.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_149698_Lan-Bridge,en-ru,English to Russian,translation_quality,1,high_quality,79,94,78,True,True,,Lan-Bridge,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_140846_SRPOL,en-ru,English to Russian,translation_quality,1,high_quality,133,110,132,True,True,,SRPOL,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_149694_Lan-Bridge,en-ru,English to Russian,translation_quality,1,high_quality,125,120,119,True,True,,Lan-Bridge,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_137352_HuaweiTSC,en-ru,English to Russian,translation_quality,1,high_quality,20,17,20,True,True,,HuaweiTSC,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_131921_Online-Y,en-ru,English to Russian,translation_quality,1,high_quality,187,191,199,True,True,,Online-Y,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_144219_bleu_bestmbr,en-ru,English to Russian,translation_quality,1,high_quality,25,35,33,True,True,,bleu_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_133198_Online-A,en-ru,English to Russian,translation_quality,1,high_quality,194,191,236,True,True,,Online-A,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_136507_Online-Y,en-ru,English to Russian,translation_quality,0,low_quality,217,223,223,True,True,,Online-Y,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_141834_Online-W,en-ru,English to Russian,translation_quality,0,low_quality,45,34,34,True,True,,Online-W,2022,-7.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_135308_PROMT,en-ru,English to Russian,translation_quality,0,low_quality,100,93,104,True,True,,PROMT,2022,-6.199999999999999
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_146707_HuaweiTSC,en-ru,English to Russian,translation_quality,1,high_quality,86,78,73,True,True,,HuaweiTSC,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_137975_Online-A,en-ru,English to Russian,translation_quality,0,low_quality,267,244,260,True,True,,Online-A,2022,-5.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_143037_comet_bestmbr,en-ru,English to Russian,translation_quality,1,high_quality,156,109,168,True,True,,comet_bestmbr,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_144882_SRPOL,en-ru,English to Russian,translation_quality,1,high_quality,92,83,94,True,True,,SRPOL,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_138676_Online-G,en-ru,English to Russian,translation_quality,0,low_quality,63,61,80,True,True,,Online-G,2022,-10.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_132520_HuaweiTSC,en-ru,English to Russian,translation_quality,1,high_quality,63,48,73,True,True,,HuaweiTSC,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_en-ru_138569_Online-G,en-ru,English to Russian,translation_quality,0,low_quality,123,112,132,True,True,,Online-G,2022,-10.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_117202_M2M100_1.2B-B4,zh-en,Chinese to English,translation_quality,0,low_quality,165,51,140,True,True,,M2M100_1.2B-B4,2022,-15.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_114184_LanguageX,zh-en,Chinese to English,translation_quality,0,low_quality,174,51,140,True,True,,LanguageX,2022,-6.1
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_120992_refB,zh-en,Chinese to English,translation_quality,1,high_quality,133,30,162,True,True,,refB,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_126088_Online-Y,zh-en,Chinese to English,translation_quality,1,high_quality,60,13,34,True,True,,Online-Y,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_111763_HuaweiTSC,zh-en,Chinese to English,translation_quality,1,high_quality,16,7,18,True,True,,HuaweiTSC,2022,-0.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_113566_refB,zh-en,Chinese to English,translation_quality,0,low_quality,228,80,244,True,True,,refB,2022,-11.0
wmt n30 shared items,wmt_mqm_human_evaluation,machine_translation_quality,train,wmtmqm_2022_zh-en_109399_Lan-Bridge,zh-en,Chinese to English,translation_quality,1,high_quality,129,28,133,True,True,,Lan-Bridge,2022,-0.0
